,title,price,rating,review_count,cmt_count,cpu_name,cpu_ncores,cpu_nthreads,cpu_basefreq,cpu_turbofreq,cpu_cache,ram_size,ram_type,ram_clock,ram_upgradable,storage,gpu,battery,displ_size,displ_resolution,displ_rate,displ_tech,displ_touchscreen,sound,ports,sd_card,wless_connect,webcam,special,backlight_key,weight_dims,surface,os,launch
117,Laptop Dell Vostro 5510 i5 11300H/8GB/512GB/OfficeH&S 2019/Win10 (70253901),22.990.000₫,3.9,38 đánh giá,88 bình luận,Intel Core i5 Tiger Lake - 11300H,4,8,3.10 GHz,Turbo Boost 4.4 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 54 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,LED Backlight|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C (Power Delivery and DisplayPort),SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 356 mm - Rộng 228 mm - Dày 17.9 mm - Nặng 1.75 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
118,Laptop HP Pavilion 15 eg0504TU i7 1165G7/8GB/512GB/Win11 (46M00PA),22.690.000₫ *,,,6 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,Không hỗ trợ khe cắm HDD,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlit|Tấm nền IPS,,Bang & Olufsen audio,2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.685 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2021
119,Laptop Dell Inspiron 3501 i5 1135G7/8GB/512GB/2GB MX330/Office H&S2019/Win10 (70253897),22.490.000₫,,,25 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (2 khe),3200 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,"Card rời - NVIDIA GeForce MX330, 2 GB","3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.91 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
120,Laptop Lenovo IdeaPad 5 14ITL05 i7 1165G7/8GB/512GB/Win10 (82FE00KNVN),22.490.000₫ *,5,6 đánh giá,17 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,8 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,Không hỗ trợ khe cắm SSD M2 mở rộng thêm,Card tích hợp - Intel Iris Xe Graphics,44.5 Wh,14 inch,Full HD (1920 x 1080),Hãng không công bố,Chống chói Anti Glare|Tấm nền IPS|Độ sáng 300 nits,,Dolby Audio|High Definition (HD) Audio,"1 x USB 3.2|1 x USB 3.2 (Always on)|HDMI|Jack tai nghe 3.5 mm|USB Type-C (support data transfer, Power Delivery 3.0 and DisplayPort 1.2)",SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Công tắc khóa camera,Có,Dài 321.57 mm - Rộng 211.59 mm - Dày 19.9 mm - Nặng 1.39 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
121,Laptop Acer Aspire 7 Gaming A715 42G R6ZR R5 5500U/8GB/512GB/4GB GTX1650/144Hz/Win10 (NH.QAYSV.003),22.490.000₫,5,7 đánh giá,43 bình luận,AMD Ryzen 5 - 5500U,6,12,2.10 GHz,Turbo Boost 4.0 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"Không hỗ trợ khe cắm HDD|Không hỗ trợ khe cắm SSD M2 mở rộng thêm|512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card rời - NVIDIA GeForce GTX 1650 4 GB,"Li-ion, 48 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Acer ComfyView|Chống chói Anti Glare|Tấm nền IPS,,Acer TrueHarmony,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Vỏ nhựa,Windows 10 Home SL,2021
122,Laptop MSI Modern 14 B11MOU i7 1195G7/8GB/512GB/Túi/Chuột/Win10 (847VN),21.990.000₫,,,4 bình luận,Intel Core i7 Tiger Lake - 1195G7,4,8,2.90 GHz,Turbo Boost 5.0 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,64 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2TB)|Không hỗ trợ khe cắm HDD|Không hỗ trợ khe cắm SSD M2 mở rộng thêm",Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 39 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|Công nghệ IPS|LED Backlit,,Hi-Res Audio|Nahimic Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Độ bền chuẩn quân đội MLT STD 810G,Có,Dài 319 mm - Rộng 219 mm - Dày 16.9 mm - Nặng 1.3 kg,Vỏ kim loại,Windows 10 Home SL,2021
123,Laptop Dell Vostro 3400 i5 1135G7/8GB/512GB/2GB MX330/Office H&S2019/Win10 (YX51W3),21.990.000₫,5,1 đánh giá,,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce MX330, 2 GB","3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0|USB Type-C,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
124,Laptop MSI Gaming Bravo 15 B5DD R5 5600H/8GB/512GB/4GB RX5500M/144Hz/Balo/Chuột/Win10 (084VN),21.990.000₫,,,23 bình luận,AMD Ryzen 5 - 5600H,6,12,3.30 GHz,Turbo Boost 4.2 GHz,16 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,64 GB,Không hỗ trợ khe cắm HDD,"Card rời - AMD Radeon RX 5500M, 4GB","3-cell, 52 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Chống chói Anti Glare|Công nghệ IPS,,Hi-Res Audio|Nahimic Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 359 mm - Rộng 259 mm - Dày 24.95 mm - Nặng 2.35 kg,Vỏ nhựa,Windows 10 Home,2021
125,Laptop Dell Vostro 3500 i5 1135G7/8GB/512GB/2GB MX330/Office H&S2019/Win10 (P90F006CBL),21.490.000₫,5,6 đánh giá,4 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,"Card rời - NVIDIA GeForce MX330, 2 GB","3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlight|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0|USB Type-C,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.98 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
126,Laptop Lenovo Ideapad 5 15ITL05 i5 1135G7/8GB/512GB/2GB MX450/Win10 (82FG00P5VN),21.090.000₫ *,4.3,77 đánh giá,105 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,Hỗ trợ khe cắm HDD SATA,"Card rời - NVIDIA GeForce MX450, 2 GB",57 Wh,15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|Tấm nền IPS|Độ sáng 300 nits,,Dolby AudioPremium,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C (Power Delivery and DisplayPort),SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Công tắc khóa camera,Có,Dài 356.67 mm - Rộng 233.13 mm - Dày 19.9 mm - Nặng 1.66 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2020
127,Laptop Dell Vostro 5402 i5 1135G7/8GB/256GB/Win10 (V4I5003W),20.990.000₫,4.3,21 đánh giá,96 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,16 GB,256 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 40 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,Bảo mật vân tay,Có,Dài 321.3 mm - Rộng 216.2 mm - Dày 17.9 mm - Nặng 1.41 kg,Vỏ kim loại,Windows 10 Home SL,2020
128,Laptop Asus VivoBook A515EP i5 1135G7/8GB/512GB/2GB MX330/Win10 (BN334T),20.490.000₫ *,2.9,19 đánh giá,104 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB onboard + 1 khe trống),3200 MHz,24 GB,Hỗ trợ khe cắm HDD SATA,"Card rời - NVIDIA GeForce MX330, 2 GB","3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,100% sRGB|Tấm nền IPS|Độ sáng 300 nits,,Audio by Harman/Kardon,2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB 3.1|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Không có đèn,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2020
129,Laptop Lenovo ThinkBook 14 G2 ITL i5 1135G7/8GB/512GB/Win10 (20VD003KVN),20.390.000₫,3.5,12 đánh giá,30 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board +1 khe),3200 MHz,40 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel Iris Xe Graphics,45 Wh,14 inch,Full HD (1920 x 1080),60 Hz,Tấm nền IPS|250 nits,,Dolby AudioPremium,Thunderbolt 4 USB-C|2 x USB 3.2|HDMI|LAN (RJ45)|USB Type-C,SD,Wi-Fi 6 (802.11ax)|Bluetooth 5.1,HD webcam,Độ bền chuẩn quân đội MLT STD 810H|Bản lề mở 180 độ|Bảo mật vân tay|Công tắc khóa camera,Không có đèn,Dài 323 mm - Rộng 218 mm - Dày 17.9 mm - Nặng 1.4 kg,Vỏ kim loại,Windows 10 Home SL,2020
130,Laptop HP 15s fq2556TU i7 1165G7/8GB/512GB/Win10 (46M24PA),19.990.000₫ *,3.8,50 đánh giá,140 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),Hãng không công bố,Wled-backlit|Tấm nền IPS|Chống chói Anti Glare,,Realtek High Definition Audio,USB Type-C|HDMI|2 x USB 3.1|Jack tai nghe 3.5 mm,SD,Wi-Fi 802.11 a/b/g/n/ac|Bluetooth 4.2,HD webcam,,Không có đèn,Dài 358.5 mm - Rộng 242 mm - Dày 18 mm - Nặng 1.592 kg,Vỏ nhựa,Windows 10 Home SL,2020
131,Laptop Dell Inspiron 15 3511 i5 1135G7/4GB/512GB/OfficeH&S 2019/Win10 (P112F001BBL),19.990.000₫,2.8,8 đánh giá,12 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,4 GB,DDR4 2 khe (1 khe 4GB + 1 khe rời),2666 MHz,16 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek ALC3204,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 358.5 mm - Rộng 235.5 mm - Dày 18.9 mm - Nặng 1.7 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
132,Laptop Acer Aspire A514 54 53T8 i5 1135G7/8GB/1TB SSD/Win10 (NX.A2ASV.006),19.790.000₫,3.1,34 đánh giá,70 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board 4GB +1 khe 4GB),2666 MHz,20 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"Li-ion, 48 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Acer ComfyView|Tấm nền IPS,,Acer TrueHarmony,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 328 mm - Rộng 223 mm - Dày 17.95 mm - Nặng 1.46 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
133,Laptop Acer Aspire 7 Gaming A715 42G R4ST R5 5500U/8GB/256GB/4GB GTX1650/Win10 (NH.QAYSV.004),19.990.000₫,4.1,122 đánh giá,277 bình luận,AMD Ryzen 5 - 5500U,6,12,2.10 GHz,Turbo Boost 4.0 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,256 GB SSD NVMe PCIe,Card rời - NVIDIA GeForce GTX 1650 4 GB,"Li-ion, 48 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Tấm nền IPS|Chống chói Anti Glare,,Acer TrueHarmony,Jack tai nghe 3.5 mm|2 x USB 3.2|HDMI|LAN (RJ45)|USB 2.0|USB Type-C,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 363.4 mm - Rộng 254.5 mm - Dày 22.9 mm - Nặng 2.1 kg,Vỏ nhựa,Windows 10 Home SL,2021
134,Laptop Asus VivoBook A515EA i5 1135G7/8GB/512GB/Win10 (L12032T),19.690.000₫ *,,,2 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB onboard + 1 khe trống),3200 MHz,24 GB,Hỗ trợ thêm 1 khe cắm HDD SATA (nâng cấp tối đa 1TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080) OLED,60 Hz,100% DCI-P3|400 nits|OLED,,Audio by Harman/Kardon,1 x USB 3.2|2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Không có đèn,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
135,Laptop Asus VivoBook A515EA i5 1135G7/8GB/512GB/Win10 (L11169T),19.990.000₫,3,18 đánh giá,95 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board),3200 MHz,,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080) OLED,,100% DCI-P3|400 nits|OLED,,Audio by Harman/Kardon,1 x USB 3.2|2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Không có đèn,Dài 359 mm - Rộng 235 mm - Dày 17.9 mm - Nặng 1.8 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
136,Laptop Dell Inspiron 14 5415 R5 5500U/8GB/256GB/Office H&S2019/Win10 (70262929),19.590.000₫,4,2 đánh giá,9 bình luận,AMD Ryzen 5 - 5500U,6,12,2.10 GHz,Turbo Boost 4.0 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - AMD Radeon Graphics,"4-cell Li-ion, 54 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|LED Backlight|WVA,,Waves MaxxAudio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C (Power Delivery and DisplayPort),Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 321 mm - Rộng 212 mm - Dày 18 mm - Nặng 1.44 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
137,Laptop Asus VivoBook S433EA i5 1135G7/8GB/512GB/Win10 (AM439T),19.490.000₫ *,5,1 đánh giá,55 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,512 GB SSD NVMe PCIe|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 50 Wh",14 inch,Full HD (1920 x 1080),,60Hz|Chống chói Anti Glare|LED Backlit|Tấm nền IPS,,Audio by Harman/Kardon,1 x USB 3.2|2 x USB 2.0|HDMI|Thunderbolt 4 USB-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Numberpad,Có,Dài 324 mm - Rộng 213 mm - Dày 15.9 mm - Nặng 1.4 kg,Vỏ kim loại,Windows 10 Home SL,2020
138,Laptop Asus VivoBook TM420IA R7 4700U/8GB/512GB/Touch/Pen/Win10  (EC227T),19.490.000₫,2.3,7 đánh giá,73 bình luận,AMD Ryzen 7 - 4700U,8,8,2.00 GHz,Turbo Boost 4.1 GHz,8 MB,8 GB,DDR4 (On board 4GB +1 khe 4GB),3200 MHz,20 GB,512 GB SSD NVMe PCIe,Card tích hợp - AMD Radeon Graphics,3-cell Li-ion,14 inch,Full HD (1920 x 1080),60 Hz,250 nits|LED Backlit|Tấm nền IPS,Có,Audio by Harman/Kardon,1 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB 2.0|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bàn phím số trên touchpad,Có,Dài 324 mm - Rộng 220 mm - Dày 18.2 mm - Nặng 1.5 kg,Vỏ kim loại,Windows 10 Home SL,2021
139,Laptop Asus VivoBook A415EA i5 1135G7/8GB/32GB+512GB//Win10 (AM889T),19.090.000₫ *,2.8,8 đánh giá,49 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,Intel Optane 32GB (H10)|512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,100% sRGB|Chống chói Anti Glare|LED Backlit|Tấm nền IPS,,Audio by Harman/Kardon,2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB 3.1|USB Type-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Không có đèn,Dài 324 mm - Rộng 215 mm - Dày 17.9 mm - Nặng 1.4 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2020
140,Laptop Dell Inspiron 3501 i5 1135G7/4GB/512GB/Win10 (P90F005N3501B),18.990.000₫,2.8,23 đánh giá,94 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,4 GB,DDR4 (2 khe),2666 MHz,16 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA|LED Backlight,,Realtek High Definition Audio,2 x USB 3.2|LAN (RJ45)|USB 2.0|HDMI|Jack tai nghe 3.5 mm,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 363.96 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.96 kg,Vỏ nhựa,Windows 10 Home SL,2020
141,Laptop Lenovo IdeaPad Slim 5 15ITL05 i5 1135G7/8GB/512GB/Win10 (82FG001PVN),18.890.000₫ *,3.7,106 đánh giá,285 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board),3200 MHz,Không hỗ trợ nâng cấp,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 45 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|Tấm nền IPS,,Dolby AudioPremium,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C (Power Delivery and DisplayPort),SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Công tắc khóa camera,Có,Dài 356.67 mm - Rộng 233.13 mm - Dày 17.9 mm - Nặng 1.66 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2020
142,Laptop HP Pavilion 15 eg0505TU i5 1135G7/8GB/512GB/Win10 (46M02PA),18.790.000₫ *,3.3,79 đánh giá,230 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,512 GB SSD NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Wled-backlit|Tấm nền IPS|Chống chói Anti Glare,,Bang & Olufsen audio,2 x USB 3.1|HDMI|USB Type-C|Jack tai nghe 3.5 mm,Micro SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 360.2 mm - Rộng 234 mm - Dày 17.9 mm - Nặng 1.677 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 10 Home SL,2021
143,Laptop Asus VivoBook X515EP i5 1135G7/8GB/512GB/2GB MX330/Win10 (BQ186T),18.690.000₫,5,2 đánh giá,65 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 (On board 4GB +1 khe 4GB),3200 MHz,20 GB,Hỗ trợ khe cắm HDD SATA,"Card rời - NVIDIA GeForce MX330, 2 GB","2-cell Li-ion, 37 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,250 nits|Chống chói Anti Glare|Công nghệ IPS|LED Backlit,,SonicMaster audio,1 x USB 3.2|2 x USB 2.0|HDMI|Jack tai nghe 3.5 mm|USB Type-C,,Bluetooth 4.1|Wi-Fi 802.11 a/b/g/n/ac,VGA Webcam,Bảo mật vân tay,Không có đèn,Dài 360.2 mm - Rộng 234.9 mm - Dày 19.9 mm - Nặng 1.8 kg,Vỏ nhựa,Windows 10 Home SL,2021
144,Laptop Dell Vostro 3405 R5 3500U/8GB/512GB/Win10 (V4R53500U003W),18.490.000₫,3.3,9 đánh giá,70 bình luận,AMD Ryzen 5 - 3500U,4,8,2.10 GHz,Turbo Boost 3.7 GHz,,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2400 MHz,16 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - AMD Radeon Vega 8 Graphics,"3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,220 nits|Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,Jack tai nghe 3.5 mm|2 x USB 3.2|HDMI|LAN (RJ45)|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.7 kg,Vỏ nhựa,Windows 10 Home SL,2020
